#,项目,跟踪,父任务,状态,优先级,主题,作者,指派给,更新于,类别,目标版本,开始日期,计划完成日期,预期时间,耗时,% 完成,创建于,结束日期,相关的问题,Bug类型,Bug严重程度,Bug引入阶段,Bug发现阶段,私有,描述
5049,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版:首页直播推荐位，当标题过长时会显示省略号，光标聚焦到该推荐位时，第二行字只显示一半,夏 志远,施 涛,2015/8/20 17:59,epg,,2015/8/18,,,0,100,2015/8/18 15:51,2015/8/20 13:28,,,,,,FALSE,"聚焦前：
!聚焦前.png!
聚焦后：
!聚焦后.png!"
5047,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版：直播大厅和回看页面，点击除全部以外的左侧导航，进入该导航页面，但焦点和黄色条框跳至全部上,夏 志远,施 涛,2015/8/20 18:00,epg,,2015/8/18,,,0,100,2015/8/18 15:00,2015/8/20 13:27,,,,,,FALSE,"例：
1.直播大厅页面，导航“全部”下面是导航“新闻”
2.点击导航“新闻”，进入新闻页面，但焦点和黄色条框跳至顶部导航“全部”上
3.预期：焦点和黄色条框在所选导航“新闻”上"
5044,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版：首页导航文字颜色实际为纯白色，预期为灰白渐变色,夏 志远,施 涛,2015/9/24 11:39,epg,,2015/8/18,,,0,100,2015/8/18 11:41,2015/9/23 15:46,,,,,,FALSE,"实际：
!实际.png!
预期：
!预期.png!"
5043,四川后台管理系统4.0优化,Bug,,已关闭,中,频道改版：直播大厅和回看页面左上方需要有页数显示，实际没有,夏 志远,施 涛,2015/8/20 18:00,epg,,2015/8/18,,,0,100,2015/8/18 11:27,2015/8/19 11:07,,,,,,FALSE,"效果如图：
!页数显示.png!"
5033,四川后台管理系统4.0优化,Bug,,已关闭,中,4.0采集--单剧集内容采集成功之后cms_content_program表org_id为null,谢 佳作,张 晓波,2015/10/14 10:55,采集,,2015/8/17,,,0,0,2015/8/17 16:07,2015/8/17 16:11,,,,,,FALSE,期望，采集成功之后，org_id=1
5003,四川后台管理系统4.0优化,Bug,,已关闭,中,如果一个用户已经用过体验卡了，然后过了7天后，就不能再使用体验卡了，页面上没有做控制,王 凯娜,罗 华华,2015/11/30 10:15,体验卡,,2015/8/13,,,0,100,2015/8/13 13:40,2015/8/24 14:32,,,,,,FALSE,
4988,四川后台管理系统4.0优化,Bug,,已关闭,中,电影采集，XML中配有图片，但采集后在内容信息中无图片,夏 志远,张 晓波,2015/8/12 13:14,采集,,2015/8/11,,,0,100,2015/8/11 19:09,2015/8/12 13:14,,,,,,FALSE,
4987,四川后台管理系统4.0优化,Bug,,已关闭,中,在处于待处理状态时，采集信息为空，处理完成后，采集信息才显示出来,夏 志远,张 晓波,2015/8/12 11:22,采集,,2015/8/11,,,0,100,2015/8/11 19:09,2015/8/12 11:22,,,,,,FALSE,
4986,四川后台管理系统4.0优化,Bug,,已关闭,中,采集的数据未到oracle数据库cms_content_media表和mysql数据库epg_content_media表中,夏 志远,张 晓波,2015/8/18 15:52,采集,,2015/8/11,,,0,100,2015/8/11 19:09,2015/8/12 13:25,,,,,,FALSE,
4985,四川后台管理系统4.0优化,Bug,,已关闭,中,点击文件，显示为XML信息、XML路径，但内容为空,夏 志远,张 晓波,2015/8/12 11:07,采集,,2015/8/11,,,0,100,2015/8/11 19:08,2015/8/12 11:07,,,,,,FALSE,
4984,四川后台管理系统4.0优化,Bug,,已关闭,中,采集多剧集时，多剧集内容未显示采集的多剧集，但cms_chongqing_collect_date中有数据,夏 志远,张 晓波,2015/8/18 15:53,采集,,2015/8/11,,,0,100,2015/8/11 19:08,2015/8/12 17:40,,,,,,FALSE,
4983,四川后台管理系统4.0优化,Bug,,已关闭,中,做删除采集时，显示采集失败，错误信息为：Transaction rolled back because it has been marked as rollback-only,夏 志远,张 晓波,2015/8/12 13:30,采集,,2015/8/11,,,0,100,2015/8/11 19:07,2015/8/12 13:14,,,,,,FALSE,
4979,四川后台管理系统4.0优化,Bug,,已关闭,高,激活码输入页面：活动时间描述里有错字,匿名用户,沈 玮,2015/8/13 9:07,epg,,2015/8/11,,,0,0,2015/8/11 14:52,2015/8/13 9:07,,,,,,FALSE,"步骤：
1.在设置有体验卡入口页面，点击“免费体验”button
2.页面跳转至激活码输入页面
3.检测页面布局

预期结果：
页面布局完整，要素显示正常，内容正确

实际结果：
活动时间内容里有错字，详情请查看“文件”"
4930,四川后台管理系统4.0优化,Feature,,已关闭,中,新增数据同步脚本,吴 彦泽,张 晓波,2015/10/29 15:45,DCMS 4.0,V1.0,2015/8/6,,,0,0,2015/8/6 13:21,2015/8/21 10:24,,,,,,FALSE,导入数据后，新增脚本，将导入之日起的数据同步插入到新的数据库中
4929,四川后台管理系统4.0优化,Feature,,已解决,中,新增导航规则，在导航规则中加入到新的链接导航规则,吴 彦泽,沈 玮,2015/8/10 10:34,epg,V1.0,2015/8/6,,,0,0,2015/8/6 13:20,2015/8/10 10:34,,,,,,FALSE,"需求背景：
在现网封套上的链接是熊猫高清电视剧看吧链接华为平台：biz:http://182.138.27.135:8081/epg3/biz/biz_98852769.do?rememberHistory=true；需要将此链接重新定位到新的链接地址上。"
4928,四川后台管理系统4.0优化,Feature,,新建,中,大首页返回逻辑重新整理,吴 彦泽,,2015/8/6 13:17,,,2015/8/6,,,0,0,2015/8/6 13:17,,,,,,,FALSE,需求见附件文档
4921,四川后台管理系统4.0优化,Bug,,已关闭,中,订购记录页面，点击已订购的电视剧，进入详情页，返回，直接返回至进入订购记录的页面，预期：返回至订购记录页,夏 志远,沈 玮,2015/12/23 15:34,epg,,2015/8/5,,,0,100,2015/8/5 15:08,2015/8/10 10:34,,,,,,FALSE,
4919,四川后台管理系统4.0优化,Bug,,已关闭,高,订购记录页点击产品名称，预期：可直接进入播放,夏 志远,沈 玮,2015/8/6 13:49,epg,,2015/8/4,,,0,100,2015/8/4 18:46,2015/8/5 13:12,,,,,,FALSE,
4905,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻专题播放到最后一个新闻结束时，不自动反回至专题页面,夏 志远,,2015/8/3 17:29,epg,,2015/7/31,,,0,100,2015/7/31 19:33,2015/8/3 11:05,,,,,,FALSE,
4904,四川后台管理系统4.0优化,Bug,,打回,中,新闻/直播/电影/电视剧，进入右上角功能区后返回，焦点在返回上，预期：焦点在页面默认焦点上,夏 志远,沈 玮,2015/8/4 16:59,epg,,2015/7/31,,,0,0,2015/7/31 19:31,2015/8/4 11:32,,,,,,FALSE,
4903,四川后台管理系统4.0优化,Bug,,已关闭,中,回看，进入页面不点节目单内容焦点正常，点击节目单内容返回后，点击日期翻页键/节目单翻页键，切换频道，焦点都会跳至刚刚选择节目处,夏 志远,沈 玮,2015/8/3 18:39,epg,,2015/7/31,,,0,100,2015/7/31 19:29,2015/8/2 16:57,,,,,,FALSE,
4902,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻/电影/电视剧/直播/回看/地市州模板，按遥控器上下页翻页无响应,夏 志远,沈 玮,2015/8/4 17:25,epg,,2015/7/31,,,0,100,2015/7/31 19:26,2015/8/4 16:33,,,,,,FALSE,
4901,四川后台管理系统4.0优化,Bug,,已关闭,中,回看页面，选择2次导航后，按返回，回到上个导航页面，预期：直接回到首页，焦点在频道上,夏 志远,沈 玮,2015/8/4 17:02,epg,,2015/7/31,,,0,100,2015/7/31 19:20,2015/8/2 16:09,,,,,,FALSE,
4900,四川后台管理系统4.0优化,Bug,,已关闭,中,在订购记录页面点击右上角收藏、搜索，报错404,夏 志远,沈 玮,2015/8/3 19:17,epg,,2015/7/31,,,0,100,2015/7/31 19:01,2015/7/31 19:11,,,,,,FALSE,
4899,四川后台管理系统4.0优化,Bug,,已关闭,中,点击右上角订购记录，进入订购记录页，点击翻页键，然后按返回，无反应,夏 志远,沈 玮,2015/8/3 18:46,epg,,2015/7/31,,,0,100,2015/7/31 18:57,2015/7/31 18:59,,,,,,FALSE,
4898,四川后台管理系统4.0优化,Bug,,已关闭,中,单剧集/多剧集详情页，点击加入收藏，点击关闭提示框，焦点跳至右上角返回，预期：焦点在加入收藏上,夏 志远,沈 玮,2015/8/4 17:52,epg,,2015/7/31,,,0,100,2015/7/31 18:40,2015/8/2 15:25,,,,,,FALSE,
4897,四川后台管理系统4.0优化,Bug,,已关闭,中,多剧集：进入首页焦点在导航上，预期在第一个内容上,夏 志远,沈 玮,2015/8/4 16:45,epg,,2015/7/31,,,0,100,2015/7/31 18:36,2015/8/3 13:19,,,,,,FALSE,
4896,四川后台管理系统4.0优化,Bug,,已关闭,中,多剧集详情页，集数翻页问题,夏 志远,沈 玮,2015/8/3 18:46,epg,,2015/7/31,,,0,100,2015/7/31 18:35,2015/8/3 16:27,,,,,,FALSE,"一.例：1.熊出没之冬日乐翻天有52集，上次看到第24集（第2页），进入详情页，焦点在第一页的第一集，预期在第2页24集上
       2.点击翻页键，然后返回，返回至列表页，预期：返回至上一页
       3.点击翻页至下一页，焦点在44集上（与24集同一位置），若翻页至上一页，焦点在4集上（与24集同一位置），预期：翻页后焦点在此页第一集上"
4893,四川后台管理系统4.0优化,Bug,,已关闭,中,推荐位当关联展示栏目时，返回问题,夏 志远,沈 玮,2015/12/23 15:29,epg,,2015/7/31,,,0,100,2015/7/31 17:37,2015/8/5 15:22,,,,,,FALSE,"例：1.直播首页大图推荐位关联展示栏目：新闻下的少儿，点击该大图
    2.进入少儿页面，遥控器按返回，页面跳至新闻的首页：高清，预期：页面返回至进入少儿的页面：直播首页"
4883,四川后台管理系统4.0优化,Bug,,已关闭,中,剧集-免费第一集跳转至订购页面失败,谢 佳作,沈 玮,2015/8/4 17:15,epg,,2015/7/30,,,0,100,2015/7/30 18:08,2015/7/31 10:46,,,,,,FALSE,"重现步骤
1.选择未订购的剧集《仙侠剑》播放第一集
2.点击返回，提示框选择“订购播放”确认
现象
未跳转到订购页，而是继续播放内容。见附件（剧集免费第一集返回跳转订购页失败）
3.点击返回，提示框选择“直接退出”
现象
黑屏。见附件（剧集免费第一集跳转订购页面后退出黑屏）"
4882,四川后台管理系统4.0优化,Bug,,已关闭,中,电影/电视剧：在热播榜页面遥控器按返回，返回到封套，预期：返回到首页,夏 志远,沈 玮,2015/8/4 16:48,epg,,2015/7/30,,,0,100,2015/7/30 17:46,2015/7/30 18:38,,,,,,FALSE,
4881,四川后台管理系统4.0优化,Bug,,已关闭,中,电视剧进入详情页，焦点在第一集上，预期：上次看到第几集，焦点就在那一集上,夏 志远,沈 玮,2015/8/4 16:49,epg,,2015/7/30,,,0,100,2015/7/30 17:45,2015/7/30 18:51,,,,,,FALSE,
4880,四川后台管理系统4.0优化,Bug,,已关闭,中,直播背景色换位纯黑(见现网)，导航字号改为与电影一样,夏 志远,,2015/8/3 17:30,epg,,2015/7/30,,,0,100,2015/7/30 17:42,2015/7/31 10:40,,,,,,FALSE,
4879,四川后台管理系统4.0优化,Bug,,已关闭,中,电影/电视剧左侧导航设为12个，现只能显示8个,夏 志远,沈 玮,2015/8/4 16:52,epg,,2015/7/30,,,0,100,2015/7/30 17:18,2015/7/30 18:37,,,,,,FALSE,
4878,四川后台管理系统4.0优化,Bug,,已关闭,高,直播：频道列表页点击下一页，然后点击返回，报错,夏 志远,,2015/8/3 18:06,epg,,2015/7/30,,,0,100,2015/7/30 17:15,2015/7/31 10:47,,,,,,FALSE,抓包见附件
4865,四川后台管理系统4.0优化,Bug,,已关闭,中,市州：频道列表页，点击频道进入播放页面，遥控器按返回后，回到列表页，焦点默认在第一个频道上，预期：焦点默认在所选频道上,夏 志远,兰 星,2015/8/26 9:13,epg,,2015/7/30,,,0,100,2015/7/30 11:41,2015/8/26 9:13,,,,,,FALSE,
4853,四川后台管理系统4.0优化,Bug,,已关闭,中,市州包：进入列表页和频道列表页，焦点默认在第一个内容上，预期：焦点默认在导航上,夏 志远,兰 星,2015/8/26 9:16,epg,,2015/7/29,,,0,100,2015/7/29 18:13,2015/8/26 9:16,,,,,,FALSE,
4852,四川后台管理系统4.0优化,Bug,,已关闭,中,市州包：首页视频窗口不可聚焦，不可选中，预期：视频窗口可聚焦，可选中全频播放,夏 志远,兰 星,2015/8/6 13:52,epg,,2015/7/29,,,0,100,2015/7/29 18:02,2015/8/6 13:52,,,,,,FALSE,
4851,四川后台管理系统4.0优化,Bug,,已关闭,中,市州包首页及列表页的内容标题显示改为与凤凰一致,夏 志远,兰 星,2015/8/6 13:51,epg,,2015/7/29,,,0,100,2015/7/29 18:00,2015/8/6 13:51,,,,,,FALSE,"1.首页,当标题为一行时，显示一行阴影条，标题为两行时，显2行阴影条（阴影条明天由四川提供）
2.列表页标题可为2行，阴影条与效果与凤凰一致"
4844,四川后台管理系统4.0优化,Bug,,已关闭,高,dcms内容编排--大图推荐位图片尺寸--限制在80K,谢 佳作,张 晓波,2015/9/11 17:51,DCMS 4.0,2.0.2,2015/7/29,,,0,100,2015/7/29 14:52,2015/8/21 15:57,,,,,,FALSE,"1.内容编排时上传大小为53KB的图片，提示上传图片太大，请保持在35KB以内。
2.现网dcms中大图推荐位图片大多都在50KB以上，建议增大限制大小的阈值。"
4840,四川后台管理系统4.0优化,Bug,,已关闭,中,收藏页，从详情页返回焦点问题,夏 志远,沈 玮,2015/7/29 18:50,epg,,2015/7/29,,,0,100,2015/7/29 11:48,2015/7/29 13:55,,,,,,FALSE,"1.在收藏页点击内容名，进入详情页，遥控器按返回，回到收藏页，焦点在第一个内容名上，预期：返回后，焦点在所选内容名上
2.在收藏页点击内容名后的播放按钮，进入详情页，遥控器按返回，回到收藏页，焦点在第一个内容名上，预期：返回后，焦点在所选内容名上"
4837,四川后台管理系统4.0优化,Bug,,已关闭,中,凤凰改版:首页和列表页，阴影条遮盖焦点框,夏 志远,沈 玮,2015/7/29 18:53,epg,,2015/7/29,,,0,100,2015/7/29 10:58,2015/7/29 11:26,,,,,,FALSE,!凤凰改版.png!
4835,四川后台管理系统4.0优化,Bug,,已关闭,中,凤凰改版首页，当内容没有标题时，焦点聚焦在内容上时，仍会出现阴影条，预期：若内容没有标题，则不出现阴影条,夏 志远,沈 玮,2015/8/6 13:47,epg,,2015/7/29,,,0,100,2015/7/29 10:27,2015/7/29 10:40,,,,,,FALSE,
4828,四川后台管理系统4.0优化,Bug,,已关闭,中,凤凰改版：首页，当内容标题为一行字时，存在2行阴影条，预期：只有一行,夏 志远,沈 玮,2015/7/29 18:53,epg,,2015/7/29,,,0,100,2015/7/29 9:42,2015/7/29 11:09,,,,,,FALSE,
4825,四川后台管理系统4.0优化,Bug,,已关闭,中,搜索页：当搜索到的内容有2页时，点击下一页，然后遥控器按返回，页面返回至进入搜索的页面，预期：返回至第一页内容,夏 志远,沈 玮,2015/7/29 18:51,epg,,2015/7/28,,,0,100,2015/7/28 17:58,2015/7/29 13:38,,,,,,FALSE,
4824,四川后台管理系统4.0优化,Bug,,已关闭,中,收藏页：点击上一页/下一页，焦点默认在第一个内容名上，预期：焦点一直在翻页按钮上,夏 志远,沈 玮,2015/7/29 18:51,epg,,2015/7/28,,,0,100,2015/7/28 17:53,2015/7/29 13:53,,,,,,FALSE,
4823,四川后台管理系统4.0优化,Bug,,已关闭,中,电视剧详情页，集数翻页，不应能循环翻页,夏 志远,沈 玮,2015/8/4 17:03,epg,,2015/7/28,,,0,100,2015/7/28 17:41,2015/7/29 10:09,,,,,,FALSE,"例：火焰战士有40集，集数分两页显示
   在第一页时，向上按钮置灰，能选中，点击后翻页至第二页，预期：向上按钮置灰，不能选中，不能点击
   在第二页时，向下按钮置灰，能选中，点击后翻页至第一页，预期：向下按钮置灰，不能选中，不能点击"
4821,四川后台管理系统4.0优化,Bug,,已关闭,中,电视剧首页上方三个大图内容，从详情页返回后，焦点都默认在第一个内容上，预期：焦点默认在所选内容上,夏 志远,,2015/7/30 19:37,epg,,2015/7/28,,,0,100,2015/7/28 17:28,2015/7/30 18:05,,,,,,FALSE,
4817,四川后台管理系统4.0优化,Bug,,已关闭,中,收藏页点击收藏的多剧集，报错，信息代码2008,夏 志远,沈 玮,2015/7/29 11:42,epg,,2015/7/28,,,0,100,2015/7/28 16:34,2015/7/28 18:29,,,,,,FALSE,
4815,四川后台管理系统4.0优化,Bug,,已关闭,高,订购记录页面--无法进入内容详情页,谢 佳作,沈 玮,2015/8/6 13:32,epg,,2015/7/28,,,0,0,2015/7/28 16:08,2015/7/28 18:39,,,,,,FALSE,"1.用户已订购单剧集内容《超能陆战队》、多剧集《仙侠剑》
2.进入订购记录页面，显示已订购内容。点击《超能陆战队》《仙侠剑》
现网：
无响应
期望：
在订购记录页面，点击单剧集内容和多剧集内容应进入对应内容的详情页面。"
4814,四川后台管理系统4.0优化,Bug,,已关闭,高,频道看吧--列表页图标,谢 佳作,,2015/7/30 10:34,epg,,2015/7/28,,,0,100,2015/7/28 16:05,2015/7/28 18:14,,,,,,FALSE,"1.新版频道列表页，只能容纳4行5列，20个频道图标（见附件图新版频道列表）
期望：
按照旧版频道列表页，能够容纳5行5列。25个频道图标（见附件旧版频道列表）"
4812,四川后台管理系统4.0优化,Bug,,已关闭,中,直播：进入列表页，点击下一页，遥控器按返回，页面返回至上一个导航页面，预期：页面返回至上一页,夏 志远,,2015/7/30 19:38,epg,,2015/7/28,,,0,100,2015/7/28 15:35,2015/7/28 18:15,,,,,,FALSE,
4805,四川后台管理系统4.0优化,Bug,,已关闭,高,新闻专题页面新闻的播放不出,夏 志远,,2015/8/4 17:03,epg,,2015/7/28,,,0,100,2015/7/28 11:28,2015/7/29 11:37,,,,,,FALSE,"例:1.点击新闻页面下的专题导航
   2.点击专题索马里，进入专题页面
   3.点击热点“至少15人............工作人员”
   4.进入播放页，但为黑屏，下方连播条也不显示上一条及下一条新闻 


抓包见附件"
4803,四川后台管理系统4.0优化,Bug,,已关闭,高,新闻连播，当播到最后一个新闻结束时，卡在播放页面不反回，预期：返回新闻列表页，聚焦框 在第一次进入播放新闻上,夏 志远,,2015/7/30 19:39,epg,,2015/7/28,,,0,100,2015/7/28 11:18,2015/7/30 17:37,,,,,,FALSE,
4802,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻左侧分类只能显示8个，现需12个,夏 志远,,2015/7/30 10:53,epg,,2015/7/28,,,0,100,2015/7/28 10:59,2015/7/28 11:52,,,,,,FALSE,
4801,四川后台管理系统4.0优化,Bug,,已关闭,中,收藏和搜索页面右上角需加返回按钮,夏 志远,沈 玮,2015/7/29 11:14,epg,,2015/7/28,,,0,100,2015/7/28 10:58,2015/7/28 18:17,,,,,,FALSE,
4800,四川后台管理系统4.0优化,Bug,,已关闭,中,直播首页右下角显示时间需向下移,夏 志远,,2015/7/30 10:36,epg,,2015/7/28,,,0,100,2015/7/28 10:20,2015/7/28 13:39,,,,,,FALSE,!直播.jpg!
4796,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻看吧--播放节目返回焦点错误,谢 佳作,,2015/7/29 14:30,epg,,2015/7/28,,,0,100,2015/7/28 9:44,2015/7/29 11:34,,,,,,FALSE,"1.新闻首页
现象：播放大图推荐位（中间第一个）新闻“廖凡......”，播放中选择退出，焦点落到了大图推荐位（上面第一个）上
期望：从每个推荐位进入播放退出后，焦点均落在进入时的推荐位上。
2.新闻列表页
现象：新闻列表页选择新闻“A股...”进入播放，退出播放后，焦点落到了左侧栏目“首页”上
期望：退出播放时，焦点均落在当前进入的节目上

"
4795,四川后台管理系统4.0优化,Bug,,已关闭,中,回看模板：焦点问题,夏 志远,沈 玮,2015/8/4 17:03,epg,,2015/7/27,,,0,100,2015/7/27 20:29,2015/7/29 16:52,,,,,,FALSE,"1.进入导航，默认焦点应在第一个频道名上，实际在导航上
2.点击节目单内容，进入播放页面，从播放页面返回后焦点应默认在点击的内容上，实际在翻页键上"
4794,四川后台管理系统4.0优化,Bug,,已关闭,高,烽火机顶盒订购记录页面产品名称为空,谢 佳作,沈 玮,2015/8/6 13:33,epg,,2015/7/27,,,0,0,2015/7/27 20:27,2015/8/5 12:50,,,,,,FALSE,"1.烽火机顶盒账号已订购“图班嫁给我”、“英雄祭”、“屠魔战士”、“惊魂电影院”单片
2.进入订购记录页面，四条订购记录产品名称均为空（见附件图）
3.使用此机顶盒在现网看吧中进入订购记录页面，产品名称能够正常显示。"
4793,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻/电影/电视剧/直播/回看/教育模板：焦点返回问题,夏 志远,沈 玮,2015/7/30 19:39,epg,,2015/7/27,,,0,100,2015/7/27 19:40,2015/7/28 18:18,,,,,,FALSE,"现网情况为：例：进入电影页，点击院线强档，再点击动作剧场，点击返回直接回到首页
新版本为：例：进入电影页，点击院线强档，再点击动作剧场，点击返回会回到院线强档页，再点击返回，到首页
"
4792,四川后台管理系统4.0优化,Bug,,已关闭,中,电影在详情页点击预览片播放，播放完成后，跳出订购提示页面，点击“订购播放”，不跳转到订购页面,夏 志远,沈 玮,2015/7/29 11:32,epg,,2015/7/27,,,0,100,2015/7/27 18:54,2015/7/28 18:19,,,,,,FALSE,
4790,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻/电影/电视剧模板：列表页点击下一页，当翻到最后一页时，焦点跳到第一个导航处，预期：焦点一直在下一页上,夏 志远,沈 玮,2015/8/4 16:52,epg,,2015/7/27,,,0,100,2015/7/27 17:29,2015/7/30 13:24,,,,,,FALSE,点击上一页也会出现此状况
4789,四川后台管理系统4.0优化,Bug,,已关闭,中,直播模板：首页/列表页，点击下一页，当翻到最后一页时，焦点跳到第一个导航处，预期：焦点在下一页上,夏 志远,,2015/8/4 17:03,epg,,2015/7/27,,,0,100,2015/7/27 17:26,2015/7/29 10:23,,,,,,FALSE,点击上一页，也会出现相同情况
4787,四川后台管理系统4.0优化,Bug,,已关闭,中,dcms--专辑链接另一专辑时，无法查询到需要链接的专辑,谢 佳作,沈 玮,2015/10/29 15:45,DCMS 4.0,,2015/7/27,,,0,0,2015/7/27 17:13,2015/8/10 14:03,,,,,,FALSE,"1.dcms中已存在专辑“索马里”、“专题一”发布已审核通过
2.进入专题一页面配置，选择热区后，选择对象为专辑。选择对象时，无可选对象。搜索专辑名称“索马里”，无内容。"
4786,四川后台管理系统4.0优化,Bug,,已关闭,中,电影/电视剧/新闻模板：返回焦点问题,夏 志远,沈 玮,2015/8/4 16:49,epg,,2015/7/27,,,0,100,2015/7/27 17:09,2015/7/30 13:54,,,,,,FALSE,例：点击导航“军事”，然后点击导航“社会”，遥控器按返回，焦点应默认在军事的第一个内容上，实际在导航“社会”上
4784,四川后台管理系统4.0优化,Bug,,待验证,中,直播模板焦点问题,夏 志远,,2015/12/23 14:53,epg,,2015/7/27,,,0,100,2015/7/27 17:00,2015/7/29 10:22,,,,,,FALSE,"1.进入首页/列表页，焦点应默认在第一个内容上，实际在导航上
2.在首页/列表页，点击内容，进入内容后，遥控器按返回，焦点应默认在所选内容上，实际在导航上
3.进入少儿页，焦点应默认在视频窗口上，实际跳到第一个导航上
4.点击视频窗口进入播放页面，遥控器按返回，焦点应默认在视频窗口上，实际在第一个导航上
5.例：
   点击导航央视，然后点击导航省内，遥控器按返回，焦点应默认在央视的第一个内容上，实际在省内导航上"
4783,四川后台管理系统4.0优化,Bug,,已关闭,中,直播模板：少儿页面，视屏窗口尺寸原先不符,夏 志远,,2015/8/4 17:05,epg,,2015/7/27,,,0,100,2015/7/27 16:23,2015/7/27 17:29,,,,,,FALSE,"实际：
!实际.jpg!


预期：
!预期.jpg!"
4782,四川后台管理系统4.0优化,Bug,,已关闭,很高,dcms--跟播剧采集报错,谢 佳作,沈 玮,2015/9/22 13:55,,,2015/7/27,,,0,0,2015/7/27 15:29,2015/8/6 13:34,,,,,,FALSE,"1.dcms中已存在《仙侠剑》多剧集内容14集
2.新采集《仙侠剑》15、16集，采集任务中报采集失败（日志见附件）
此时单剧集列表中已存在《仙侠剑》15、16，审核状态均为一审不通过。

期望：
1.跟播剧采集正常
2.跟播剧采集成功后，审核状态应为待审核。审核成功后，单剧集便添加到页面编排中。"
4776,四川后台管理系统4.0优化,Bug,,已关闭,中,电影/电视剧/新闻模板：焦点在右上角功能区时显示过大,夏 志远,施 涛,2015/7/28 18:10,epg,,2015/7/27,,,0,100,2015/7/27 11:30,2015/7/27 17:24,,,,,,FALSE,"实际效果
!实际.jpg!
预期效果
!预期.jpg!"
4768,四川后台管理系统4.0优化,Bug,,已关闭,中,中兴V2L机顶盒-进入新闻首页后按键无响应,谢 佳作,沈 玮,2015/9/22 13:56,epg,,2015/7/24,,,0,0,2015/7/24 18:23,2015/8/5 13:14,,,,,,FALSE,"1.进入新闻页面，无默认焦点
2.进入页面后，按遥控器上下左右均无法调出光标，遥控器返回键也无响应。
3.此情况还出现在电影、剧集热播榜页面"
4767,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻首页--视频窗无法选中,谢 佳作,施 涛,2015/7/28 18:10,epg,,2015/7/24,,,0,100,2015/7/24 18:20,2015/7/27 17:34,,,,,,FALSE,"1.进入新闻首页，无默认焦点。默认焦点应在直播窗上
2.直播视频窗无法选中
3.此情况也出现在教育首页及电影、电视剧热播榜"
4766,四川后台管理系统4.0优化,Bug,,已关闭,中,电视剧播放书签问题,夏 志远,沈 玮,2015/7/28 18:11,epg,,2015/7/24,,,0,100,2015/7/24 18:14,2015/7/27 10:22,,,,,,FALSE,"例：
1.仙侠剑详情页点击第四集，播放到35：00，点击返回退出，回到详情页
2.详情页加入收藏右侧应有“您上次看到第四集”的提示，实际无
3.再次点击第四集，应有“您上次播放至35：00”的提示，实际无"
4765,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻模板播放返回焦点问题,夏 志远,施 涛,2015/7/29 15:19,epg,,2015/7/24,,,0,100,2015/7/24 17:54,2015/7/27 10:07,,,,,,FALSE,"首页，内容播放返回后，焦点消失，预期：焦点在所选内容上
列表页，内容播放返回后焦点在第一个内容上，预期：焦点在所选内容上"
4764,四川后台管理系统4.0优化,Bug,,已关闭,中,电视剧详情页返回焦点问题,夏 志远,施 涛,2015/7/29 11:17,epg,,2015/7/24,,,0,100,2015/7/24 17:48,2015/7/27 9:47,,,,,,FALSE,"电视剧模板首页，点击内容进入详情页，点击返回，回到首页，焦点默认在导航上，预期：焦点默认在刚刚点击的内容上
热播页，点击内容进入详情页，点击返回，回到热播页，焦点消失，预期：焦点默认在刚刚点击的内容上"
4762,四川后台管理系统4.0优化,Bug,,已关闭,中,电影模板详情页返回焦点问题,夏 志远,施 涛,2015/7/29 11:16,epg,,2015/7/24,,,0,100,2015/7/24 17:45,2015/7/27 10:07,,,,,,FALSE,"电影模板首页，点击内容进入详情页，点击返回，回到首页，焦点默认在导航上，预期：焦点默认在刚刚点击的内容上
热播页，点击内容进入详情页，点击返回，回到热播页，焦点消失，预期：焦点默认在刚刚点击的内容上"
4758,四川后台管理系统4.0优化,Bug,,已关闭,中,电视剧播放结束后，回到详情页，光标默认在收藏上，预期：光标默认在所选集数上,夏 志远,施 涛,2015/7/28 19:08,epg,,2015/7/24,,,0,100,2015/7/24 16:35,2015/7/27 16:03,,,,,,FALSE,
4753,四川后台管理系统4.0优化,Bug,,已关闭,中,直播模板：首页下方页数右侧需添加滚动字幕条,夏 志远,,2015/7/24 18:29,epg,,2015/7/24,,,0,100,2015/7/24 13:07,2015/7/24 13:50,,,,,,FALSE,
4751,四川后台管理系统4.0优化,Bug,,打回,中,在回看播放页，遥控器按返回，退出提示框有误,夏 志远,沈 玮,2015/9/22 13:35,epg,,2015/7/24,,,0,0,2015/7/24 12:48,2015/8/27 8:47,,,,,,FALSE,"实际页面如图：
!实际.jpg!
预期页面如图：
!预期.jpg!"
